movie_id,movie_name,role,order,name,imdb_id,img,gender,races,note,reference_url,voice,img_movie
34,Transformers: Age of Extinction,cast,4,Nicola Peltz,2443758,http://s3.amazonaws.com/brianfoo_art/hollywood/2443758.jpg,f,w,"Ashkenazi Jewish (from her father) and German, Welsh, and English (from her mother)",http://www.imdb.com/name/nm2443758/bio,0,http://www.hdwallpapers.in/walls/nicola_peltz_in_transformers_age_of_extinction-wide.jpg
34,Transformers: Age of Extinction,cast,5,Jack Reynor,2930503,http://s3.amazonaws.com/brianfoo_art/hollywood/2930503.jpg,m,w,Irish mother,http://www.imdb.com/name/nm2930503/bio,0,http://cdn.collider.com/wp-content/uploads/transformers-age-of-extinction-jack-reynor.jpg
35,The Hobbit: The Battle of the Five Armies,cast,1,Ian McKellen,5212,http://s3.amazonaws.com/brianfoo_art/hollywood/5212.jpg,m,w,"Scottish, Northern Irish, and English",http://www.imdb.com/name/nm0005212/bio,0,http://cdn.wegotthiscovered.com/wp-content/uploads/thehobbitgandalf.jpg
35,The Hobbit: The Battle of the Five Armies,cast,2,Martin Freeman,293509,http://s3.amazonaws.com/brianfoo_art/hollywood/293509.jpg,m,w,English and Irish,http://www.imdb.com/name/nm0293509/bio,0,http://vignette3.wikia.nocookie.net/lotr/images/0/0f/The-hobbit-the-battle-of-the-five-armies-martin-freeman.jpg/revision/latest?cb=20141027184901
35,The Hobbit: The Battle of the Five Armies,cast,3,Richard Armitage,35514,http://s3.amazonaws.com/brianfoo_art/hollywood/35514.jpg,m,w,,,0,http://cdn.collider.com/wp-content/uploads/richard-armitage-the-hobbit-the-battle-of-the-five-armies.jpg
35,The Hobbit: The Battle of the Five Armies,cast,4,Ken Stott,832792,http://s3.amazonaws.com/brianfoo_art/hollywood/832792.jpg,m,w,His father was Scottish and his mother was Sicilian,http://www.imdb.com/name/nm0832792/bio,0,http://leakynews.s3.amazonaws.com/pub/wp-content/uploads/2014/11/Screen-Shot-2014-11-11-at-3.18.38-PM.jpg
35,The Hobbit: The Battle of the Five Armies,cast,5,Graham McTavish,574615,http://s3.amazonaws.com/brianfoo_art/hollywood/574615.jpg,m,w,Scottish,http://www.imdb.com/name/nm0574615/bio,0,http://www-images.theonering.org/torwp/wp-content/uploads/2014/11/vlcsnap-2014-11-07-05h48m06s158.png
36,The LEGO Movie,cast,1,Chris Pratt,695435,http://s3.amazonaws.com/brianfoo_art/hollywood/695435.jpg,m,w,"His mother is of Norwegian descent and his father had English, German, Swiss, and French-Canadian ancestry",http://www.imdb.com/name/nm0695435/bio,1,http://cdn.collider.com/wp-content/uploads/the-lego-movie-chris-pratt.jpg
36,The LEGO Movie,cast,2,Will Ferrell,2071,http://s3.amazonaws.com/brianfoo_art/hollywood/0002071.jpg,m,w,"English, with smaller amounts of Irish, German, and Welsh",http://www.imdb.com/name/nm0002071/bio,1,http://cdn.collider.com/wp-content/uploads/the-lego-movie-will-ferrell.jpg
36,The LEGO Movie,cast,3,Elizabeth Banks,6969,http://s3.amazonaws.com/brianfoo_art/hollywood/6969.jpg,f,w,"English, Irish, Scottish, and more distant Dutch",http://www.imdb.com/name/nm0006969/bio,1,http://cdn.collider.com/wp-content/uploads/the-lego-movie-elizabeth-banks.jpg
36,The LEGO Movie,cast,4,Will Arnett,4715,http://s3.amazonaws.com/brianfoo_art/hollywood/4715.jpg,m,w,,,1,http://cdn.collider.com/wp-content/uploads/the-lego-movie-will-arnett.jpg
36,The LEGO Movie,cast,5,Nick Offerman,644406,http://s3.amazonaws.com/brianfoo_art/hollywood/0644406.jpg,m,w,German and Swiss-German,http://www.imdb.com/name/nm0644406/bio,1,http://cdn.collider.com/wp-content/uploads/the-lego-movie-nick-offerman.jpg
37,Captain America: The Winter Soldier,cast,1,Chris Evans,262635,http://s3.amazonaws.com/brianfoo_art/hollywood/262635.jpg,m,w,"Chris's father is of half German and half Welsh/English/Scottish ancestry, while Chris's mother is of half Italian and half Irish descent",http://www.imdb.com/name/nm0262635/bio,0,https://latimesherocomplex.files.wordpress.com/2014/01/captainamerica-wintersoldier-18.jpg
37,Captain America: The Winter Soldier,cast,2,Samuel L. Jackson,168,,m,b,,http://www.imdb.com/name/nm0000168/bio,0,http://www.flickeringmyth.com/wp-content/uploads/2015/08/Hot-Toys-Captain-America-The-Winter-Soldier-Nick-Fury-Collectible-Figure_PR6.jpg
37,Captain America: The Winter Soldier,cast,3,Scarlett Johansson,424060,http://s3.amazonaws.com/brianfoo_art/hollywood/424060.jpg,f,w,"Ashkenazi Jewish, Danish",http://www.imdb.com/name/nm0424060/bio,0,http://www.comicbookbrain.com/_imagery/2014-07-00/scarlett-johansson-black-widow-captain-america.jpg
37,Captain America: The Winter Soldier,cast,4,Robert Redford,602,http://s3.amazonaws.com/brianfoo_art/hollywood/602.jpg,m,w,"English, Irish, and Scottish",http://www.imdb.com/name/nm0000602/bio,0,http://www.cosmicbooknews.com/sites/default/files/imagecache/node-gallery-display/captainamericaimagestill35.jpg
37,Captain America: The Winter Soldier,cast,5,Sebastian Stan,1659221,http://s3.amazonaws.com/brianfoo_art/hollywood/1659221.jpg,m,w,Romanian,http://www.imdb.com/name/nm1659221/bio,0,http://i.newsarama.com/images/i/000/125/175/original/captainamericastand.jpg?1394734283
38,Guardians of the Galaxy,cast,1,Chris Pratt,695435,http://s3.amazonaws.com/brianfoo_art/hollywood/695435.jpg,m,w,"His mother is of Norwegian descent and his father had English, German, Swiss, and French-Canadian ancestry",http://www.imdb.com/name/nm0695435/bio,0,http://cdn.collider.com/wp-content/uploads/guardians-of-the-galaxy-chris-pratt-zoe-saldana2.jpg
38,Guardians of the Galaxy,cast,2,Zoe Saldana,757855,http://s3.amazonaws.com/brianfoo_art/hollywood/757855.jpg,f,h,Her father had Dominican ancestry; her mother is Puerto Rican. She also has Haitian and Lebanese ancestry.,http://www.imdb.com/name/nm0757855/bio,0,http://screenrant.com/wp-content/uploads/Guardians-of-the-Galaxy-Movie-Photo-Gamora-Concerned-Close-up.jpg
38,Guardians of the Galaxy,cast,3,Dave Bautista,1176985,http://s3.amazonaws.com/brianfoo_art/hollywood/1176985.jpg,m,"w,a","His father is Filipino, and his mother has Greek ancestry",http://www.imdb.com/name/nm1176985/bio,0,http://cdn.collider.com/wp-content/uploads/guardians-of-the-galaxy-dave-bautista1.jpg
38,Guardians of the Galaxy,cast,4,Vin Diesel,4874,http://s3.amazonaws.com/brianfoo_art/hollywood/4874.jpg,m,"w,b","Mother is English, German, Scottish, and Irish. Biological father's race not publicly known. Diesel identifies as person of color. Some sources say his biological father was African-American ",http://ethnicelebs.com/vin-diesel,1,http://i.annihil.us/u/prod/marvel/i/mg/7/30/52b6469e758dc.jpg
38,Guardians of the Galaxy,cast,5,Bradley Cooper,177896,http://s3.amazonaws.com/brianfoo_art/hollywood/177896.jpg,m,w,His father was of Irish descent and his mother is of Italian ancestry,http://www.imdb.com/name/nm0177896/bio,1,https://i.ytimg.com/vi/IvdHeqxbDrc/maxresdefault.jpg
39,The Hunger Games: Mockingjay - Part 1,cast,1,Jennifer Lawrence,2225369,http://s3.amazonaws.com/brianfoo_art/hollywood/2225369.jpg,f,w,"English, German, Irish, and Scottish",http://www.imdb.com/name/nm2225369/bio,0,http://fo4mw16y1z42edr6j2m4n6vt.wpengine.netdna-cdn.com/wp-content/uploads/SP1_D08_03267_Rc.jpg
39,The Hunger Games: Mockingjay - Part 1,cast,2,Josh Hutcherson,1242688,http://s3.amazonaws.com/brianfoo_art/hollywood/1242688.jpg,m,w," English, as well as Scottish, German, and distant Irish and French",http://www.imdb.com/name/nm1242688/bio,0,http://www.blackfilm.com/read/wp-content/uploads/2014/11/The-Hunger-Games-Mockingjay-Part-1-Josh-Hutcherson-as-Peeta.jpg
39,The Hunger Games: Mockingjay - Part 1,cast,3,Liam Hemsworth,2955013,http://s3.amazonaws.com/brianfoo_art/hollywood/2955013.jpg,m,w,"Dutch (from his immigrant maternal grandfather), Irish, English, Scottish, and German",http://www.imdb.com/name/nm2955013/bio,0,http://www.blackfilm.com/read/wp-content/uploads/2014/11/The-Hunger-Games-Mockingjay-Part-1-Liam-Hemsworth-as-Gale.jpg
39,The Hunger Games: Mockingjay - Part 1,cast,4,Woody Harrelson,437,http://s3.amazonaws.com/brianfoo_art/hollywood/437.jpg,m,w,"English, Scottish, German, and distant Dutch and Welsh",http://www.imdb.com/name/nm0000437/bio,0,http://screenrant.com/wp-content/uploads/Mockingjay-Part-1-Woody-Harrelson.jpg
39,The Hunger Games: Mockingjay - Part 1,cast,5,Donald Sutherland,661,http://s3.amazonaws.com/brianfoo_art/hollywood/661.jpg,m,w,"Scottish, as well as German and English",http://www.imdb.com/name/nm0000661/bio,0,http://www.blackfilm.com/read/wp-content/uploads/2014/11/The-Hunger-Games-Mockingjay-Part-1-Donald-Sutherland-as-President-Snow.jpg
40,American Sniper,cast,1,Bradley Cooper,177896,http://s3.amazonaws.com/brianfoo_art/hollywood/177896.jpg,m,w,His father was of Irish descent and his mother is of Italian ancestry,http://www.imdb.com/name/nm0177896/bio,0,http://s3.amazonaws.com/digitaltrends-uploads-prod/2015/01/American-Sniper.jpg
40,American Sniper,cast,2,Sienna Miller,1092227,http://s3.amazonaws.com/brianfoo_art/hollywood/1092227.jpg,f,w,South African-born English,http://www.imdb.com/name/nm1092227/bio,0,https://nypdecider.files.wordpress.com/2015/01/sienna-miller-american-sniper.png
40,American Sniper,cast,3,Max Charles,1934618,http://s3.amazonaws.com/brianfoo_art/hollywood/1934618.jpg,m,w,,,0,http://empireonline.media/jpg/50/0/0/640/480/aspectfit/0/0/0/0/0/0/l/uploaded/max-charles-the-amazing-spiderman.jpg
40,American Sniper,cast,4,Luke Grimes,2093766,http://s3.amazonaws.com/brianfoo_art/hollywood/2093766.jpg,m,w,,,0,http://cdn.collider.com/wp-content/uploads/american-sniper-luke-grimes.jpg
40,American Sniper,cast,5,Kyle Gallner,973177,http://s3.amazonaws.com/brianfoo_art/hollywood/973177.jpg,m,w,Russian Jewish,http://www.imdb.com/name/nm0973177/bio,0,http://1.bp.blogspot.com/-52Lyk34N6FI/Vfd8dJVsL-I/AAAAAAAAADg/Hk9Tx8hxB-M/s1600/Free%2Bdownload%2Bbluray%2B1080p%2Bmovie%2Bgoogle%2Bdrive%2BAmerican%2BSniper%252C%2BUSA%252C%2B2014%252C%2BClint%2BEastwood%252C%2BAction%252C%2BBiography%252C%2BThriller%252C%2BBradley%2BCooper%252C%2BSienna%2BMiller%252C%2BKyle%2BGallner%2B4.jpg
41,Spectre,cast,1,Daniel Craig,185819,http://s3.amazonaws.com/brianfoo_art/hollywood/185819.jpg,m,w,"English, as well as Welsh, Scottish, and Irish",http://www.imdb.com/name/nm0185819/bio,0,http://1sqg7i1t88eg2h9w3nqndud1.wpengine.netdna-cdn.com/wp-content/uploads/2015/02/italy_spectre_movie_webf_1.jpg
41,Spectre,cast,2,Christoph Waltz,910607,http://s3.amazonaws.com/brianfoo_art/hollywood/910607.jpg,m,w,"German, Austrian, Viennese",http://www.imdb.com/name/nm0910607/bio,0,http://photos.vanityfair.com/2015/07/22/55afa4379e9755183d976627_christoph-waltz-bond-villain.jpg
41,Spectre,cast,3,Léa Seydoux,2244205,http://s3.amazonaws.com/brianfoo_art/hollywood/2244205.jpg,f,w,"French and Alsatian German descent, with more distant Spanish-Venezuelan roots on her father's side",http://www.imdb.com/name/nm2244205/bio,0,http://assets2.ignimgs.com/2015/08/02/spectre-lea-seydoux-1280jpg-73e5f9_1280w.jpg
41,Spectre,cast,4,Ralph Fiennes,146,http://s3.amazonaws.com/brianfoo_art/hollywood/146.jpg,m,w,"He is of English, Irish, and Scottish origin",http://www.imdb.com/name/nm0000146/bio,0,http://media4.popsugar-assets.com/files/2015/08/13/728/n/1922283/c9253f92234aaa98_spectre-B24_00436_r_rgb/i/Ralph-Fiennes-M.jpg
41,Spectre,cast,5,Monica Bellucci,899,http://s3.amazonaws.com/brianfoo_art/hollywood/899.jpg,f,w,Italian,http://www.imdb.com/name/nm0000899/bio,0,http://legionofleia.com/wp-content/uploads/2015/09/o-MONICA-BELLUCCI-facebook.jpg
42,Cinderella (2015),cast,1,Cate Blanchett,949,http://s3.amazonaws.com/brianfoo_art/hollywood/949.jpg,f,w," English, some Scottish, and remote French",http://www.imdb.com/name/nm0000949/bio,0,http://cdn.hitfix.com/photos/5986701/CateBlanchettCinderellaPT2.jpg
42,Cinderella (2015),cast,2,Lily James,4141252,http://s3.amazonaws.com/brianfoo_art/hollywood/4141252.jpg,f,w,"Scottish, English, French, and more distant German",http://www.imdb.com/name/nm4141252/bio,0,http://www.geeksofdoom.com/GoD/img/2015/03/cinderella_movies_2015.jpg
42,Cinderella (2015),cast,3,Richard Madden,534635,http://s3.amazonaws.com/brianfoo_art/hollywood/534635.jpg,m,w,Scottish,https://en.wikipedia.org/wiki/Richard_Madden,0,http://www.telegraph.co.uk/content/dam/film/cinderella/richard-madden-1500-xlarge.jpg
42,Cinderella (2015),cast,4,Helena Bonham Carter,307,http://s3.amazonaws.com/brianfoo_art/hollywood/307.jpg,f,"w,h","Father was of English ancestry; maternal grandfather was a half-Jewish/half-Catholic Spanish; maternal grandmother from a Jewish family (from Germany, Austria, France, Bohemia, and Ukraine)",http://www.imdb.com/name/nm0000307/bio,0,http://cdni.condenast.co.uk/1920x1280/g_j/Helena-Bonham-Carter-Fairy-Godmother-Vogue-27Mar15-pr_b.jpg
42,Cinderella (2015),cast,5,Nonso Anozie,1996829,http://s3.amazonaws.com/brianfoo_art/hollywood/1996829.jpg,m,b,Nigerian,https://en.wikipedia.org/wiki/Nonso_Anozie#Life_and_career,0,http://nerdalicious.com.au/wp-content/uploads/2014/11/Branagh-Cinderella-Nonzo-Anozie-Stellan-Skarsgard.png.jpg
43,The Martian,cast,1,Matt Damon,354,http://s3.amazonaws.com/brianfoo_art/hollywood/354.jpg,m,w," His father is of English and Scottish descent, and his mother is of Finnish and Swedish ancestry",http://www.imdb.com/name/nm0000354/bio,0,http://static.parade.com/wp-content/uploads/2015/09/the-martian-600_mkt_0950_sharp-1047CC_rgb.jpg
43,The Martian,cast,2,Jessica Chastain,1567113,http://s3.amazonaws.com/brianfoo_art/hollywood/1567113.jpg,f,"w,h","one quarter Spanish/Basque, as well as of one eighth Greek, descent, with the remainder of her ancestry including English, German, French, Dutch, Scots-Irish (Northern Irish), and Scottish",http://www.imdb.com/name/nm1567113/bio,0,http://1.bp.blogspot.com/-R7FLxuJShLU/VfvChnCdWfI/AAAAAAAAxtQ/nDn3iGFuVeI/s1600/jessica%2Bchastain%2Bas%2Bcommander%2Blewis%2B-THE%2BMARTIAN-794536.jpg
43,The Martian,cast,3,Kristen Wiig,1325419,http://s3.amazonaws.com/brianfoo_art/hollywood/1325419.jpg,f,w,"Norwegian (from her paternal grandfather), Irish, English, and Scottish",http://www.imdb.com/name/nm1325419/bio,0,https://www.bhmpics.com/wallpapers/kristen_wiig_in_the_martian_2015-2400x1350.jpg
43,The Martian,cast,4,Jeff Daniels,1099,http://s3.amazonaws.com/brianfoo_art/hollywood/1099.jpg,m,w,"English, Northern Irish (Scots-Irish), Scottish, and German",http://www.imdb.com/name/nm0001099/bio,0,http://directconversations.com/wp-content/uploads/2015/09/Jeff-Daniels-in-The-Martian-photo-20th-Century-Fox.jpg
43,The Martian,cast,5,Michael Peña,671567,http://s3.amazonaws.com/brianfoo_art/hollywood/671567.jpg,m,h,Mexican-American,http://www.imdb.com/name/nm0671567/bio,0,http://screenrant.com/wp-content/uploads/The-Martian-Mission-Guide-Biography-Rick-Martinez.jpg
44,The Hunger Games: Mockingjay - Part 2,cast,1,Jennifer Lawrence,2225369,http://s3.amazonaws.com/brianfoo_art/hollywood/2225369.jpg,f,w,"English, German, Irish, and Scottish",http://www.imdb.com/name/nm2225369/bio,0,"http://images-cdn.moviepilot.com/images/c_fill,h_4095,w_6144/t_mp_quality/kdxn1kk58pgpgkn3zkrp/the-story-of-katniss-might-not-end-after-hunger-games-mockingjay-part-2-there-could-be-417584.jpg"
44,The Hunger Games: Mockingjay - Part 2,cast,2,Josh Hutcherson,1242688,http://s3.amazonaws.com/brianfoo_art/hollywood/1242688.jpg,m,w," English, as well as Scottish, German, and distant Irish and French",http://www.imdb.com/name/nm1242688/bio,0,http://2.bp.blogspot.com/-pSSHjLzt3uU/VkyRqAtf9HI/AAAAAAAA7bY/czDelobYvlY/s1600/SP1_D143_42763_R2.jpg
44,The Hunger Games: Mockingjay - Part 2,cast,3,Liam Hemsworth,2955013,http://s3.amazonaws.com/brianfoo_art/hollywood/2955013.jpg,m,w,"Dutch (from his immigrant maternal grandfather), Irish, English, Scottish, and German",http://www.imdb.com/name/nm2955013/bio,0,https://www.thestoryoftexas.com/upload/images/events/movies/hunger-games-still-five.jpg
44,The Hunger Games: Mockingjay - Part 2,cast,4,Woody Harrelson,437,http://s3.amazonaws.com/brianfoo_art/hollywood/437.jpg,m,w,"English, Scottish, German, and distant Dutch and Welsh",http://www.imdb.com/name/nm0000437/bio,0,http://media.nola.com/tpphotos/photo/2015/11/12/19183028-standard.jpg
44,The Hunger Games: Mockingjay - Part 2,cast,5,Donald Sutherland,661,http://s3.amazonaws.com/brianfoo_art/hollywood/661.jpg,m,w,"Scottish, as well as German and English",http://www.imdb.com/name/nm0000661/bio,0,http://www.aceshowbiz.com/images/still/thg-mockingjay-part2-pic05.jpg
45,Minions,cast,1,Sandra Bullock,113,http://s3.amazonaws.com/brianfoo_art/hollywood/113.jpg,f,w,"Irish, English, French, and German",http://www.imdb.com/name/nm0000113/bio,1,http://celebs-life.com/wp-content/uploads/2015/06/sandra-bullock-attends-the-premiere-of-minions-at-the-shrine-auditorium-in-los-angeles_8.jpg
45,Minions,cast,2,Jon Hamm,358316,http://s3.amazonaws.com/brianfoo_art/hollywood/358316.jpg,m,w,"German, English, and Irish",http://www.imdb.com/name/nm0358316/bio,1,http://frontrowfeatures.com/wp-content/uploads/2015/07/0706hamm02_hi.jpg
45,Minions,cast,3,Michael Keaton,474,http://s3.amazonaws.com/brianfoo_art/hollywood/474.jpg,m,w,"Irish, as well as English, Scottish, and German",http://www.imdb.com/name/nm0000474/bio,1,http://cineplex.media.baselineresearch.com/images/1222751/1222751_full.jpg
45,Minions,cast,4,Allison Janney,5049,http://s3.amazonaws.com/brianfoo_art/hollywood/5049.jpg,f,w,English and German,http://www.imdb.com/name/nm0005049/bio,1,http://frontrowfeatures.com/wp-content/uploads/2015/07/0707janney03_hi.jpg
45,Minions,cast,5,Steve Coogan,176869,http://s3.amazonaws.com/brianfoo_art/hollywood/176869.jpg,m,w,Irish,http://www.imdb.com/name/nm0176869/bio,1,https://moviesinthephilippines.files.wordpress.com/2015/06/minions-professor-flux.jpg?w=788
46,Furious 7,cast,1,Vin Diesel,4874,http://s3.amazonaws.com/brianfoo_art/hollywood/4874.jpg,m,"w,b","Mother is English, German, Scottish, and Irish. Biological father's race not publicly known. Diesel identifies as person of color. Some sources say his biological father was African-American ",http://ethnicelebs.com/vin-diesel,0,http://static1.businessinsider.com/image/551cd7a26bb3f7117a282d99-1200-924/vin-diesel-fast-and-furious-7-1.jpg
46,Furious 7,cast,2,Paul Walker,908094,http://s3.amazonaws.com/brianfoo_art/hollywood/908094.jpg,m,w,English and German,http://www.imdb.com/name/nm0908094/bio,0,http://media4.popsugar-assets.com/files/2015/04/01/799/n/1922398/5957e989_Including-Paul-Walker.xxxlarge_2x.jpg
46,Furious 7,cast,3,Jason Statham,5458,http://s3.amazonaws.com/brianfoo_art/hollywood/5458.jpg,m,w,,,0,http://static.comicvine.com/uploads/original/11121/111215805/4838366-statham.jpg
46,Furious 7,cast,4,Michelle Rodriguez,735442,http://s3.amazonaws.com/brianfoo_art/hollywood/735442.jpg,f,h,Puerto Rican and Dominican,http://www.imdb.com/name/nm0735442/bio,0,http://www.leathersclub.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/i/michelle-rodriguez-fast-and-furious-7-leather-jacket.jpg
46,Furious 7,cast,5,Jordana Brewster,108287,http://s3.amazonaws.com/brianfoo_art/hollywood/108287.jpg,f,"w,h",Mother is Brazilian; Father is English and Scottish; technically not hispanic; identifies as Latina,http://www.huffingtonpost.com/2012/06/13/dallas-star-jordana-brewster_n_1595303.html,0,http://cdn.collider.com/wp-content/uploads/2015/03/jordana-brewster-furious-7.jpg
47,Inside Out,cast,1,Amy Poehler,688132,http://s3.amazonaws.com/brianfoo_art/hollywood/688132.jpg,f,w,"Irish (from her mother) and English, German, and Portuguese (from her father)",http://www.imdb.com/name/nm0688132/bio,1,https://i.ytimg.com/vi/_8xkp635uRE/maxresdefault.jpg
47,Inside Out,cast,2,Phyllis Smith,809613,http://s3.amazonaws.com/brianfoo_art/hollywood/809613.jpg,f,w,,,1,https://i.ytimg.com/vi/Pc6FGdiXk8E/maxresdefault.jpg
47,Inside Out,cast,3,Richard Kind,454236,http://s3.amazonaws.com/brianfoo_art/hollywood/454236.jpg,m,w,,,1,https://onemoviefiveviews.files.wordpress.com/2015/10/richard-kind.jpg
47,Inside Out,cast,4,Bill Hader,352778,http://s3.amazonaws.com/brianfoo_art/hollywood/352778.jpg,m,w,"German, Danish, Irish, and English",http://www.imdb.com/name/nm0352778/bio,1,https://i.ytimg.com/vi/uCRdFWTRtuk/maxresdefault.jpg
47,Inside Out,cast,5,Lewis Black,85400,http://s3.amazonaws.com/brianfoo_art/hollywood/85400.jpg,m,w,,,1,https://i.ytimg.com/vi/b3dxzglf4RI/maxresdefault.jpg
48,Avengers: Age of Ultron,cast,1,Robert Downey Jr.,375,http://s3.amazonaws.com/brianfoo_art/hollywood/375.jpg,m,w,"Robert's father is of half Lithuanian Jewish, one quarter Hungarian Jewish, and one quarter Irish, descent, while Robert's mother was of English, Scottish, German, and Swiss-German",http://www.imdb.com/name/nm0000375/bio,0,http://cdn.collider.com/wp-content/uploads/2015/04/robert-downey-jr-avengers-age-of-ultron.jpg
48,Avengers: Age of Ultron,cast,2,Chris Hemsworth,1165110,http://s3.amazonaws.com/brianfoo_art/hollywood/1165110.jpg,m,w,"Dutch (from his immigrant maternal grandfather), Irish, English, Scottish, and German",http://www.imdb.com/name/nm1165110/bio,0,http://cdn.collider.com/wp-content/uploads/2015/04/avengers-age-of-ultron-chris-hemsworth.jpg
48,Avengers: Age of Ultron,cast,3,Mark Ruffalo,749263,http://s3.amazonaws.com/brianfoo_art/hollywood/749263.jpg,m,w,"His father's ancestry is Italian, and his mother is of half French-Canadian and half Italian descent",http://www.imdb.com/name/nm0749263/bio,0,http://cdn.collider.com/wp-content/uploads/2015/04/mark-ruffalo-avengers-age-of-ultron-image.jpg
48,Avengers: Age of Ultron,cast,4,Chris Evans,262635,http://s3.amazonaws.com/brianfoo_art/hollywood/262635.jpg,m,w,"Chris's father is of half German and half Welsh/English/Scottish ancestry, while Chris's mother is of half Italian and half Irish descent",http://www.imdb.com/name/nm0262635/bio,0,http://cdn.collider.com/wp-content/uploads/avengers-age-of-ultron-chris-evans-chris-hemsworth1.jpg
48,Avengers: Age of Ultron,cast,5,Scarlett Johansson,424060,http://s3.amazonaws.com/brianfoo_art/hollywood/424060.jpg,f,w,"Ashkenazi Jewish, Danish",http://www.imdb.com/name/nm0424060/bio,0,https://latimesherocomplex.files.wordpress.com/2015/04/la_ca_0409_avengers_age_of_ulton_004.jpg
49,Star Wars: The Force Awakens,cast,1,Harrison Ford,148,http://s3.amazonaws.com/brianfoo_art/hollywood/148.jpg,m,w,"His father was of Irish and German ancestry, while his maternal grandparents were Jewish immigrants from Minsk, Belarus",http://www.imdb.com/name/nm0000148/bio,0,https://i.ytimg.com/vi/T4wjpOnxpb8/maxresdefault.jpg
49,Star Wars: The Force Awakens,cast,2,Adam Driver,3485845,http://s3.amazonaws.com/brianfoo_art/hollywood/3485845.jpg,m,w,"English, as well as Dutch, German, Irish, and Scottish",http://www.imdb.com/name/nm3485845/bio,0,http://cdn.movieweb.com/img.news/NExmHMWTbcExBB_1_1.jpg
49,Star Wars: The Force Awakens,cast,3,Daisy Ridley,5397459,http://s3.amazonaws.com/brianfoo_art/hollywood/5397459.jpg,f,w,,,0,http://www.filmofilia.com/wp-content/uploads/2015/10/-star-wars-episode-vii-the-force-awakens-2015-promo-poster-stills-daisy-ridley_1.jpg
49,Star Wars: The Force Awakens,cast,4,John Boyega,3915784,http://s3.amazonaws.com/brianfoo_art/hollywood/3915784.jpg,m,b,,http://www.imdb.com/name/nm3915784/bio,0,http://cdn.hitfix.com/photos/5866205/star-wars-episode-7-john-boyega.jpg
49,Star Wars: The Force Awakens,cast,5,Oscar Isaac,1209966,http://s3.amazonaws.com/brianfoo_art/hollywood/1209966.jpg,m,h,"Guatemalan, Cuban",http://www.imdb.com/name/nm1209966/bio,0,https://i.ytimg.com/vi/QmTtbIG64tY/maxresdefault.jpg
50,Jurassic World,cast,1,Chris Pratt,695435,http://s3.amazonaws.com/brianfoo_art/hollywood/695435.jpg,m,w,"His mother is of Norwegian descent and his father had English, German, Swiss, and French-Canadian ancestry",http://www.imdb.com/name/nm0695435/bio,0,http://cdn.collider.com/wp-content/uploads/jurassic-world-chris-pratt-2.jpg
50,Jurassic World,cast,2,Bryce Dallas Howard,397171,http://s3.amazonaws.com/brianfoo_art/hollywood/397171.jpg,f,w,"German, English, Scottish, and Irish",http://www.imdb.com/name/nm0397171/bio,0,http://www.scifinow.co.uk/wp-content/uploads/2015/06/bryce-dallas-howard-jurassic-world.jpg
50,Jurassic World,cast,3,Irrfan Khan,451234,http://s3.amazonaws.com/brianfoo_art/hollywood/451234.jpg,m,a,Indian,http://www.imdb.com/name/nm0451234/bio,0,http://www.movpins.com/big/MV5BMjM3MzA4NjgzNF5BMl5BanBnXkFtZTgwMjAxMjM5NTE/still-of-irrfan-khan-in-jurassic-world-(2015).jpg
50,Jurassic World,cast,4,Vincent D'Onofrio,352,http://s3.amazonaws.com/brianfoo_art/hollywood/352.jpg,m,w,Italian,http://www.imdb.com/name/nm0000352/bio,0,http://es.web.img3.acsta.net/pictures/15/05/26/16/43/372728.jpg
50,Jurassic World,cast,5,Ty Simpkins,1339223,http://s3.amazonaws.com/brianfoo_art/hollywood/1339223.jpg,m,w,,,0,http://spinoff.comicbookresources.com/wp-content/uploads/2015/06/simpkins-jurassic2.jpg
1,Thor,director,1,Kenneth Branagh,110,http://s3.amazonaws.com/brianfoo_art/hollywood/110.jpg,m,w,Irish,http://www.imdb.com/name/nm0000110/bio,,
2,Sherlock Holmes: A Game of Shadows,director,1,Guy Ritchie,5363,http://s3.amazonaws.com/brianfoo_art/hollywood/5363.jpg,m,w,English,https://en.wikipedia.org/wiki/Guy_Ritchie#Early_life,,
3,Cars 2,director,1,John Lasseter,5124,http://s3.amazonaws.com/brianfoo_art/hollywood/5124.jpg,m,w,,,,
3,Cars 2,director,2,Brad Lewis,506977,none,m,w,,,,
4,Mission: Impossible - Ghost Protocol,director,1,Brad Bird,83348,http://s3.amazonaws.com/brianfoo_art/hollywood/83348.jpg,m,w,Irish grandfather,https://en.wikipedia.org/wiki/Brad_Bird#Early_life,,
5,Fast Five,director,1,Justin Lin,510912,http://s3.amazonaws.com/brianfoo_art/hollywood/510912.jpg,m,a,Taiwanese,https://en.wikipedia.org/wiki/Justin_Lin,,
6,Pirates of the Caribbean: On Stranger Tides,director,1,Rob Marshall,551128,http://s3.amazonaws.com/brianfoo_art/hollywood/551128.jpg,m,w,,,,
7,The Hangover Part II,director,1,Todd Phillips,680846,http://s3.amazonaws.com/brianfoo_art/hollywood/680846.jpg,m,w,,,,
